event_id,event_label,start_jst,end_jst,lat,lon,hours,total_mm,max_mm_h,mean_mm_h,first_ts,last_ts
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,138.85,7,90.79031276702881,18.2578,12.970044681004115,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,138.95,8,97.15595483779907,18.246,12.144494354724884,2018-07-04 15:00:00,2018-07-04 22:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.05,7,85.58292198181152,17.1963,12.22613171168736,2018-07-04 15:00:00,2018-07-04 22:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.15,6,76.38307857513428,16.2645,12.730513095855713,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.25,6,72.97861671447754,15.1558,12.163102785746256,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.35,6,68.09567642211914,13.1626,11.349279403686523,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.45,6,62.779032707214355,12.1671,10.463172117869059,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.55,6,56.26985836029053,11.7495,9.378309726715088,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.45,139.65,6,51.783928871154785,11.3868,8.63065481185913,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.15,1,7.26858377456665,7.26858,7.26858377456665,2018-07-04 15:00:00,2018-07-04 15:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.25,1,7.660579204559326,7.66058,7.660579204559326,2018-07-04 15:00:00,2018-07-04 15:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.35,1,7.636226654052734,7.63623,7.636226654052734,2018-07-04 15:00:00,2018-07-04 15:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.45,2,15.342406749725342,7.76954,7.671203374862671,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.55,2,15.698811054229736,7.91711,7.849405527114868,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.65,2,16.959388732910156,8.85895,8.479694366455078,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.75,2,18.514723777770996,9.41409,9.257361888885498,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.85,2,19.22248077392578,10.0339,9.61124038696289,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,137.95,3,27.745561122894287,10.6976,9.248520374298096,2018-07-04 15:00:00,2018-07-04 18:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.05,4,41.68162536621094,10.8155,10.420406341552734,2018-07-04 15:00:00,2018-07-04 19:00:00
