event_id,event_label,start_jst,end_jst,lat,lon,hours,total_mm,max_mm_h,mean_mm_h,first_ts,last_ts
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,34.25,147.95,1,12.789999961853027,12.79,12.789999961853027,2019-10-09 16:00:00,2019-10-09 16:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,34.25,148.05,1,11.130000114440918,11.13,11.130000114440918,2019-10-09 16:00:00,2019-10-09 16:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.95,147.45,1,7.660830020904541,7.66083,7.660830020904541,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,34.15,147.95,1,9.9399995803833,9.94,9.9399995803833,2019-10-09 16:00:00,2019-10-09 16:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.95,147.55,1,7.977631092071533,7.97763,7.977631092071533,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.95,147.65,1,8.064031600952148,8.06403,8.064031600952148,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,34.15,148.05,1,10.460000038146973,10.46,10.460000038146973,2019-10-09 16:00:00,2019-10-09 16:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.95,147.75,1,7.9008307456970215,7.90083,7.9008307456970215,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,34.05,148.05,1,7.010000228881836,7.01,7.010000228881836,2019-10-09 16:00:00,2019-10-09 16:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.95,147.85,1,7.795230865478516,7.79523,7.795230865478516,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.95,147.95,1,7.056027889251709,7.05603,7.056027889251709,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.75,149.55,3,48.059146881103516,23.6219,16.019715627034504,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.85,147.45,1,7.190428256988525,7.19043,7.190428256988525,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.75,149.65,3,64.12582778930664,37.3735,21.37527592976888,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.65,149.45,3,33.480589866638184,12.0145,11.160196622212728,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.85,147.55,1,7.113627910614014,7.11363,7.113627910614014,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.65,149.55,3,60.73585796356201,33.8398,20.245285987854004,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.85,147.65,1,7.3152289390563965,7.31523,7.3152289390563965,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.65,149.65,3,73.5724868774414,45.7666,24.52416229248047,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.85,147.75,1,7.1520280838012695,7.15203,7.1520280838012695,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.55,149.25,2,16.603519916534424,8.8,8.301759958267212,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,33.85,147.85,1,7.094428062438965,7.09443,7.094428062438965,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.55,149.35,3,37.66860294342041,19.79,12.556200981140137,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.45,149.25,3,29.97365665435791,14.11,9.99121888478597,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.55,149.45,3,50.004608154296875,26.98,16.668202718098957,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.45,149.35,3,49.571885108947754,32.41,16.523961702982586,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.45,149.45,4,79.74697494506836,51.62,19.93674373626709,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.55,149.55,3,67.89187431335449,31.3982,22.630624771118164,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.45,149.55,4,80.72254085540771,45.89,20.18063521385193,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.55,149.65,3,71.78519344329834,42.2254,23.92839781443278,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.05,1,7.382429122924805,7.38243,7.382429122924805,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.55,149.75,3,59.270758628845215,37.9844,19.756919542948406,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.15,3,22.418745517730713,7.96803,7.472915172576904,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.25,3,32.062726974487305,13.29,10.687575658162435,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.35,3,57.157209396362305,36.33,19.05240313212077,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.45,3,84.62278079986572,64.2,28.207593599955242,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.55,4,93.10519218444824,61.74,23.27629804611206,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.65,4,86.943115234375,37.31,21.73577880859375,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.35,149.75,4,68.51282024383545,39.5858,17.128205060958862,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.45,149.65,3,73.8601484298706,43.149,24.620049476623535,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,148.45,1,7.094428062438965,7.09443,7.094428062438965,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,148.55,1,7.248028755187988,7.24803,7.248028755187988,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.45,149.75,3,61.26681995391846,43.1006,20.42227331797282,2019-10-09 16:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,148.65,1,7.440029144287109,7.44003,7.440029144287109,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,148.75,1,7.392029285430908,7.39203,7.392029285430908,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,148.85,1,7.488029956817627,7.48803,7.488029956817627,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,148.95,1,7.488029956817627,7.48803,7.488029956817627,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.05,1,8.236832618713379,8.23683,8.236832618713379,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.15,2,16.494965076446533,9.34084,8.247482538223267,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.25,3,30.266170501708984,10.8384,10.088723500569662,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.35,3,43.294076919555664,21.54,14.43135897318522,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.45,3,88.36917972564697,66.38,29.456393241882324,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.55,4,104.66279363632202,76.27,26.165698409080505,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.65,4,95.63325881958008,50.39,23.90831470489502,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.75,4,72.95997047424316,40.7543,18.23999261856079,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.25,149.85,3,41.24859666824341,25.3221,13.749532222747803,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,148.55,1,7.142427921295166,7.14243,7.142427921295166,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,148.65,1,7.651230335235596,7.65123,7.651230335235596,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,148.75,1,7.603229999542236,7.60323,7.603229999542236,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,148.85,1,7.728030204772949,7.72803,7.728030204772949,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,140.55,3,28.419228076934814,14.019,9.473076025644938,2019-10-09 16:00:00,2019-10-11 08:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,148.95,1,7.708829879760742,7.70883,7.708829879760742,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,140.65,2,20.473766326904297,11.3838,10.236883163452148,2019-10-09 16:00:00,2019-10-11 08:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.05,1,8.774435043334961,8.77444,8.774435043334961,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,140.75,2,15.70253324508667,8.55253,7.851266622543335,2019-10-09 16:00:00,2019-10-11 08:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.25,3,27.641018390655518,11.0784,9.213672796885172,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.15,1,9.312036514282227,9.31204,9.312036514282227,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.35,3,40.563416481018066,18.56,13.521138827006022,2019-10-09 15:00:00,2019-10-09 18:00:00
